.macro_interface.IQTFC_Z<0>.I_jcb,16,14
.macro_interface.IQTFC_Z<1>.I_jcb,17,14
.macro_interface.IQTFC_Z<2>.I_jcb,20,13
.macro_interface.IQTFC_Z<3>.I_jcb,21,13
.macro_interface.I_highway.IM0.I_pg0.I_jcb,0,4
.macro_interface.I_highway.IM0.I_pg1.I_jcb,1,4
.macro_interface.I_highway.IM0.I_pg2.I_jcb,2,4
.macro_interface.I_highway.IM0.I_pg3.I_jcb,3,4
.macro_interface.I_highway.IM0.I_pg4.I_jcb,0,3
.macro_interface.I_highway.IM0.I_pg5.I_jcb,1,3
.macro_interface.I_highway.IM0.I_pg6.I_jcb,2,3
.macro_interface.I_highway.IM1.I_pg0.I_jcb,0,0
.macro_interface.I_highway.IM1.I_pg1.I_jcb,1,0
.macro_interface.I_highway.IM1.I_pg2.I_jcb,2,0
.macro_interface.I_highway.IM1.I_pg3.I_jcb,3,0
.macro_interface.I_highway.IM1.I_pg4.I_jcb,0,1
.macro_interface.I_highway.IM1.I_pg5.I_jcb,1,1
.macro_interface.I_highway.IM1.I_pg6.I_jcb,2,1
.macro_interface.I_highway.IM10.I_pg0.I_jcb,22,4
.macro_interface.I_highway.IM10.I_pg1.I_jcb,23,4
.macro_interface.I_highway.IM10.I_pg2.I_jcb,24,4
.macro_interface.I_highway.IM10.I_pg3.I_jcb,25,4
.macro_interface.I_highway.IM10.I_pg4.I_jcb,22,3
.macro_interface.I_highway.IM10.I_pg5.I_jcb,23,3
.macro_interface.I_highway.IM10.I_pg6.I_jcb,24,3
.macro_interface.I_highway.IM11.I_pg0.I_jcb,22,5
.macro_interface.I_highway.IM11.I_pg1.I_jcb,23,5
.macro_interface.I_highway.IM11.I_pg2.I_jcb,24,5
.macro_interface.I_highway.IM11.I_pg3.I_jcb,25,5
.macro_interface.I_highway.IM11.I_pg4.I_jcb,22,6
.macro_interface.I_highway.IM11.I_pg5.I_jcb,23,6
.macro_interface.I_highway.IM11.I_pg6.I_jcb,24,6
.macro_interface.I_highway.IM12.I_pg0.I_jcb,22,9
.macro_interface.I_highway.IM12.I_pg1.I_jcb,23,9
.macro_interface.I_highway.IM12.I_pg2.I_jcb,24,9
.macro_interface.I_highway.IM12.I_pg3.I_jcb,25,9
.macro_interface.I_highway.IM12.I_pg4.I_jcb,22,8
.macro_interface.I_highway.IM12.I_pg5.I_jcb,23,8
.macro_interface.I_highway.IM12.I_pg6.I_jcb,24,8
.macro_interface.I_highway.IM13.I_pg0.I_jcb,22,10
.macro_interface.I_highway.IM13.I_pg1.I_jcb,23,10
