.Ipsm.Iblquad.I_tst_bl.I0<0>.I_jcb,1,861
.Ipsm.Iblquad.I_tst_bl.I0<1>.I_jcb,5,861
.Ipsm.Iblquad.I_tst_bl.I0<2>.I_jcb,8,861
.Ipsm.Iblquad.I_tst_bl.I0<3>.I_jcb,12,861
.Ipsm.Iblquad.I_tst_bl.I3<0>.I_jcb,15,861
.Ipsm.Iblquad.I_tst_bl.I3<1>.I_jcb,16,861
.Ipsm.Iblquad.I_tst_bl.I3<2>.I_jcb,18,861
.Ipsm.Iblquad.I_tst_bl.I3<3>.I_jcb,19,861
.Ipsm.Iblquad.I_tst_bl.I4<0>.I_jcb,20,861
.Ipsm.Iblquad.I_tst_bl.I4<1>.I_jcb,21,861
.Ipsm.Iblquad.I_tst_bl.I4<2>.I_jcb,22,861
.Ipsm.Iblquad.I_tst_bl.I4<3>.I_jcb,23,861
.Ipsm.Iblquad.I_tst_bot<0>.I0<0>.I_jcb,27,887
.Ipsm.Iblquad.I_tst_bot<0>.I0<1>.I_jcb,31,887
.Ipsm.Iblquad.I_tst_bot<0>.I0<2>.I_jcb,34,887
.Ipsm.Iblquad.I_tst_bot<0>.I0<3>.I_jcb,38,887
.Ipsm.Iblquad.I_tst_bot<0>.I3<0>.I_jcb,41,887
.Ipsm.Iblquad.I_tst_bot<0>.I3<1>.I_jcb,42,887
.Ipsm.Iblquad.I_tst_bot<0>.I3<2>.I_jcb,44,887
.Ipsm.Iblquad.I_tst_bot<0>.I3<3>.I_jcb,45,887
.Ipsm.Iblquad.I_tst_bot<0>.I4<0>.I_jcb,46,887
.Ipsm.Iblquad.I_tst_bot<0>.I4<1>.I_jcb,47,887
.Ipsm.Iblquad.I_tst_bot<0>.I4<2>.I_jcb,48,887
.Ipsm.Iblquad.I_tst_bot<0>.I4<3>.I_jcb,49,887
.Ipsm.Iblquad.I_tst_bot<10>.I0<0>.I_jcb,287,887
.Ipsm.Iblquad.I_tst_bot<10>.I0<1>.I_jcb,291,887
