.Ipsm.Iblquad.I_lqtr.I0.I34.I10.I_enjoint.I_jcb,134,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I10.I_hilojoint.I_jcb,133,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I6.I_enjoint.I_jcb,154,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I6.I_hilojoint.I_jcb,153,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I7.I_enjoint.I_jcb,149,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I7.I_hilojoint.I_jcb,148,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I8.I_enjoint.I_jcb,143,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I8.I_hilojoint.I_jcb,142,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I9.I_enjoint.I_jcb,139,208
.Ipsm.Iblquad.I_lqtr.I0.I34.I9.I_hilojoint.I_jcb,138,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I10.I_enjoint.I_jcb,160,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I10.I_hilojoint.I_jcb,159,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I6.I_enjoint.I_jcb,180,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I6.I_hilojoint.I_jcb,179,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I7.I_enjoint.I_jcb,175,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I7.I_hilojoint.I_jcb,174,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I8.I_enjoint.I_jcb,169,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I8.I_hilojoint.I_jcb,168,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I9.I_enjoint.I_jcb,165,208
.Ipsm.Iblquad.I_lqtr.I0.I35.I9.I_hilojoint.I_jcb,164,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I10.I_enjoint.I_jcb,212,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I10.I_hilojoint.I_jcb,211,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I6.I_enjoint.I_jcb,232,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I6.I_hilojoint.I_jcb,231,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I7.I_enjoint.I_jcb,227,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I7.I_hilojoint.I_jcb,226,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I8.I_enjoint.I_jcb,221,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I8.I_hilojoint.I_jcb,220,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I9.I_enjoint.I_jcb,217,208
.Ipsm.Iblquad.I_lqtr.I0.I36.I9.I_hilojoint.I_jcb,216,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I10.I_enjoint.I_jcb,186,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I10.I_hilojoint.I_jcb,185,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I6.I_enjoint.I_jcb,206,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I6.I_hilojoint.I_jcb,205,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I7.I_enjoint.I_jcb,201,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I7.I_hilojoint.I_jcb,200,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I8.I_enjoint.I_jcb,195,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I8.I_hilojoint.I_jcb,194,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I9.I_enjoint.I_jcb,191,208
.Ipsm.Iblquad.I_lqtr.I0.I37.I9.I_hilojoint.I_jcb,190,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I10.I_enjoint.I_jcb,342,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I10.I_hilojoint.I_jcb,341,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I6.I_enjoint.I_jcb,362,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I6.I_hilojoint.I_jcb,361,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I7.I_enjoint.I_jcb,357,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I7.I_hilojoint.I_jcb,356,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I8.I_enjoint.I_jcb,351,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I8.I_hilojoint.I_jcb,350,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I9.I_enjoint.I_jcb,347,208
.Ipsm.Iblquad.I_lqtr.I4.I34.I9.I_hilojoint.I_jcb,346,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I10.I_enjoint.I_jcb,368,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I10.I_hilojoint.I_jcb,367,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I6.I_enjoint.I_jcb,388,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I6.I_hilojoint.I_jcb,387,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I7.I_enjoint.I_jcb,383,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I7.I_hilojoint.I_jcb,382,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I8.I_enjoint.I_jcb,377,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I8.I_hilojoint.I_jcb,376,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I9.I_enjoint.I_jcb,373,208
.Ipsm.Iblquad.I_lqtr.I4.I35.I9.I_hilojoint.I_jcb,372,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I10.I_enjoint.I_jcb,420,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I10.I_hilojoint.I_jcb,419,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I6.I_enjoint.I_jcb,440,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I6.I_hilojoint.I_jcb,439,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I7.I_enjoint.I_jcb,435,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I7.I_hilojoint.I_jcb,434,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I8.I_enjoint.I_jcb,429,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I8.I_hilojoint.I_jcb,428,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I9.I_enjoint.I_jcb,425,208
.Ipsm.Iblquad.I_lqtr.I4.I36.I9.I_hilojoint.I_jcb,424,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I10.I_enjoint.I_jcb,394,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I10.I_hilojoint.I_jcb,393,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I6.I_enjoint.I_jcb,414,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I6.I_hilojoint.I_jcb,413,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I7.I_enjoint.I_jcb,409,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I7.I_hilojoint.I_jcb,408,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I8.I_enjoint.I_jcb,403,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I8.I_hilojoint.I_jcb,402,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I9.I_enjoint.I_jcb,399,208
.Ipsm.Iblquad.I_lqtr.I4.I37.I9.I_hilojoint.I_jcb,398,208
